latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
35.708,1.262,335.3,1.1,1,2020-07-24,1315,A,70,6.0NRT,316.8,15.2,D
35.718,1.26,345,1.1,1,2020-07-24,1315,A,87,6.0NRT,318.5,34.1,D
35.88,2.372,349.4,1.2,1.1,2020-07-24,1315,A,91,6.0NRT,319,53.4,D
35.808,1.412,336.6,1.1,1.1,2020-07-24,1315,A,73,6.0NRT,318.6,20,D
36,2.629,332.4,1.3,1.1,2020-07-24,1315,A,58,6.0NRT,319.2,12.9,D
36.01,2.628,348.2,1.3,1.1,2020-07-24,1315,A,90,6.0NRT,321.4,49.7,D
35.993,2.474,339.7,1.2,1.1,2020-07-24,1315,A,79,6.0NRT,321.4,26.6,D
36.44,3.515,328.4,1.4,1.2,2020-07-24,1315,A,53,6.0NRT,309.7,18.8,D
36.41,3.033,334.9,1.3,1.1,2020-07-24,1315,A,76,6.0NRT,308.3,35.7,D
36.874,6.951,320.4,2.3,1.5,2020-07-24,1315,A,41,6.0NRT,300.2,21.5,D
38.867,-9.098,357.5,1.9,1.3,2020-07-24,1315,A,98,6.0NRT,309.9,172.1,D
38.863,-9.119,339.6,1.9,1.3,2020-07-24,1315,A,85,6.0NRT,308.6,81.5,D
38.872,-9.104,343.3,1.9,1.3,2020-07-24,1315,A,88,6.0NRT,308.6,97,D
40.358,-3.723,345.5,1,1,2020-07-24,1315,A,89,6.0NRT,318.6,31.3,D
40.356,-3.735,339.7,1,1,2020-07-24,1315,A,84,6.0NRT,320.9,20.8,D
42.098,-7.076,331.1,1.2,1.1,2020-07-24,1315,A,81,6.0NRT,305.4,31.4,D
42.095,-7.091,329.9,1.2,1.1,2020-07-24,1315,A,80,6.0NRT,308,28.8,D
42.107,-7.081,319.5,1.2,1.1,2020-07-24,1315,A,63,6.0NRT,303.9,14.1,D
42.248,-7.78,375.8,1.3,1.1,2020-07-24,1315,A,100,6.0NRT,304.4,196.9,D
42.245,-7.795,338.7,1.3,1.1,2020-07-24,1315,A,88,6.0NRT,301.6,51.9,D
42.258,-7.784,348.4,1.3,1.1,2020-07-24,1315,A,94,6.0NRT,303.1,77.1,D
42.255,-7.799,328.1,1.3,1.1,2020-07-24,1315,A,79,6.0NRT,303.1,27.7,D
42.305,-7.934,322.6,1.3,1.2,2020-07-24,1315,A,72,6.0NRT,302.5,18.9,D
42.301,-7.937,317.5,1.3,1.2,2020-07-24,1315,A,58,6.0NRT,301.5,10.9,D
46.811,34.606,323.9,1.1,1,2020-07-24,1925,T,100,6.0NRT,290.3,25.4,N
46.834,34.686,324.4,1.1,1,2020-07-24,1925,T,100,6.0NRT,289.2,26.4,N
46.832,34.672,300,1.1,1,2020-07-24,1925,T,9,6.0NRT,288.4,5.4,N
46.821,34.603,361.4,1.1,1,2020-07-24,1925,T,100,6.0NRT,295.7,101.5,N
46.818,34.589,328.6,1.1,1,2020-07-24,1925,T,100,6.0NRT,290.1,30.9,N
46.83,34.6,378.8,1.1,1,2020-07-24,1925,T,100,6.0NRT,293.5,166.8,N
46.827,34.586,319.7,1.1,1,2020-07-24,1925,T,99,6.0NRT,289.3,20,N
46.901,34.146,307.8,1.1,1,2020-07-24,1925,T,73,6.0NRT,289,10.7,N
46.899,34.132,314,1.1,1,2020-07-24,1925,T,88,6.0NRT,289.3,15.9,N
47.043,34.43,320.1,1.1,1,2020-07-24,1925,T,100,6.0NRT,291.4,21.2,N
47.041,34.417,306.8,1.1,1,2020-07-24,1925,T,69,6.0NRT,290.4,9.2,N
47.052,34.427,361.9,1.1,1,2020-07-24,1925,T,100,6.0NRT,292.7,103.8,N
47.05,34.413,369.8,1.1,1,2020-07-24,1925,T,100,6.0NRT,293.7,130.8,N
47.049,34.354,320.9,1.1,1,2020-07-24,1925,T,100,6.0NRT,290.4,22.2,N
47.3,32.746,303.5,1.2,1.1,2020-07-24,1925,T,56,6.0NRT,289.8,7.4,N
47.609,33.908,313.6,1.1,1,2020-07-24,1925,T,87,6.0NRT,289,14.6,N
47.606,33.894,334.1,1.1,1,2020-07-24,1925,T,100,6.0NRT,290,40.5,N
47.799,34.487,302,1.1,1,2020-07-24,1925,T,46,6.0NRT,288.2,6.3,N
48.262,34.071,318.6,1.1,1,2020-07-24,1925,T,97,6.0NRT,286.3,19.7,N
48.26,34.057,313.2,1.1,1,2020-07-24,1925,T,87,6.0NRT,286.5,14.6,N
48.409,34.277,328.8,1.1,1,2020-07-24,1925,T,100,6.0NRT,289.8,30.8,N
48.406,34.264,319.8,1.1,1,2020-07-24,1925,T,99,6.0NRT,289.1,20.1,N
48.523,34.631,301.6,1,1,2020-07-24,1925,T,43,6.0NRT,291.3,4.5,N
48.448,34.063,320.1,1.1,1,2020-07-24,1925,T,100,6.0NRT,289.9,20.6,N
48.469,33.904,313.3,1.1,1,2020-07-24,1925,T,87,6.0NRT,290.5,13.6,N
48.467,33.89,311.6,1.1,1,2020-07-24,1925,T,83,6.0NRT,290.4,12.1,N
48.478,33.901,386.9,1.1,1,2020-07-24,1925,T,100,6.0NRT,295.5,205.1,N
48.474,33.872,303.8,1.1,1,2020-07-24,1925,T,57,6.0NRT,289.1,6.9,N
48.039,28.938,301.9,1.7,1.3,2020-07-24,1925,T,45,6.0NRT,287.4,12.2,N
48.125,29.113,309.2,1.7,1.3,2020-07-24,1925,T,77,6.0NRT,286.7,20.7,N
48.121,29.091,315.4,1.7,1.3,2020-07-24,1925,T,91,6.0NRT,287.4,30.9,N
37.713,21.608,303.8,1.7,1.3,2020-07-24,2100,T,23,6.0NRT,293.3,8.7,N
37.71,21.603,309.2,1.7,1.3,2020-07-24,2100,T,48,6.0NRT,294,15.5,N
37.35,13.536,310.8,1.1,1,2020-07-24,2100,T,81,6.0NRT,294.2,9.8,N
37.614,13.328,318.6,1.1,1,2020-07-24,2100,T,97,6.0NRT,294.5,17,N
37.612,13.315,313.1,1.1,1,2020-07-24,2100,T,86,6.0NRT,294.5,11.6,N
37.625,13.338,303.5,1.1,1,2020-07-24,2100,T,56,6.0NRT,292.1,4.7,N
37.623,13.326,337.2,1.1,1,2020-07-24,2100,T,100,6.0NRT,294.3,42.5,N
37.621,13.313,322.1,1.1,1,2020-07-24,2100,T,100,6.0NRT,294.7,20.6,N
37.64,13.371,311.4,1.1,1,2020-07-24,2100,T,82,6.0NRT,292.8,11.1,N
37.715,13.382,306.2,1.1,1,2020-07-24,2100,T,67,6.0NRT,290.6,7.9,N
37.916,12.736,303,1.1,1.1,2020-07-24,2100,T,53,6.0NRT,292.6,4.8,N
36.876,6.95,311.2,2.4,1.5,2020-07-24,2100,T,82,6.0NRT,293.3,33.3,N
39.048,17.066,342.3,1.1,1,2020-07-24,2100,T,100,6.0NRT,297.5,51,N
39.055,17.072,318.1,1.1,1,2020-07-24,2100,T,96,6.0NRT,294.8,16,N
39.053,17.059,321.3,1.1,1,2020-07-24,2100,T,100,6.0NRT,296.1,19.3,N
40.569,16.753,308.3,1.1,1,2020-07-24,2100,T,74,6.0NRT,294.5,7.2,N
41.445,21.949,304.1,2,1.4,2020-07-24,2100,T,59,6.0NRT,290.7,14.5,N
41.443,21.926,300.3,2,1.4,2020-07-24,2100,T,18,6.0NRT,287.7,9.2,N
41.447,21.942,306.8,2,1.4,2020-07-24,2100,T,69,6.0NRT,290.6,17.6,N
45.462,10.451,311.4,1.1,1,2020-07-24,2105,T,82,6.0NRT,283,14,N
51.414,12.381,303.9,1,1,2020-07-24,2105,T,58,6.0NRT,287.6,7.4,N
41.912,-7.509,311.3,1.1,1.1,2020-07-24,2240,T,70,6.0NRT,292.2,11.6,N
41.91,-7.523,336.6,1.1,1.1,2020-07-24,2240,T,100,6.0NRT,295.5,45.3,N
41.908,-7.537,313,1.1,1.1,2020-07-24,2240,T,55,6.0NRT,291.7,12.9,N
41.918,-7.539,349.9,1.1,1.1,2020-07-24,2240,T,100,6.0NRT,293.7,74.9,N
41.927,-7.542,316.9,1.1,1.1,2020-07-24,2240,T,71,6.0NRT,292,16.8,N
41.937,-7.544,320.9,1.1,1.1,2020-07-24,2240,T,100,6.0NRT,292.2,21.6,N
41.935,-7.557,321.8,1.1,1.1,2020-07-24,2240,T,99,6.0NRT,291.1,22.5,N
47.084,34.694,309.3,1.2,1.1,2020-07-24,2335,A,77,6.0NRT,285.9,15.5,N
47,34.537,322.7,1.2,1.1,2020-07-24,2335,A,100,6.0NRT,285.9,31.1,N
46.998,34.553,308.4,1.2,1.1,2020-07-24,2335,A,74,6.0NRT,285.8,14.7,N
52.161,10.402,301.6,1.3,1.2,2020-07-25,0110,A,32,6.0NRT,286.7,9.1,N
52.159,10.421,303,1.3,1.1,2020-07-25,0110,A,42,6.0NRT,286.5,10.7,N
52.154,10.413,301.2,1.3,1.1,2020-07-25,0110,A,11,6.0NRT,286.8,9.2,N
51.488,6.72,300.8,1.9,1.4,2020-07-25,0110,A,28,6.0NRT,287.2,13.8,N
39.061,17.067,306.3,1.6,1.2,2020-07-25,0115,A,44,6.0NRT,293.6,12.3,N
37.645,13.358,308,1.1,1,2020-07-25,0115,A,73,6.0NRT,290.9,9.2,N
37.643,13.37,329.9,1.1,1.1,2020-07-25,0115,A,100,6.0NRT,292.8,33.7,N
37.621,13.326,320.3,1.1,1,2020-07-25,0115,A,100,6.0NRT,293.8,19.6,N
37.619,13.339,307.3,1.1,1,2020-07-25,0115,A,48,6.0NRT,292.7,7.3,N
37.612,13.324,307.5,1.1,1,2020-07-25,0115,A,65,6.0NRT,292.9,7.6,N
36.876,6.952,304.2,1.2,1.1,2020-07-25,0115,A,59,6.0NRT,293.9,6.8,N
50.937,34.677,311.9,1,1,2020-07-25,0900,T,57,6.0NRT,300.3,7.5,D
49.876,33.439,331.9,1,1,2020-07-25,0900,T,85,6.0NRT,301.8,27.2,D
49.874,33.452,324.5,1,1,2020-07-25,0900,T,79,6.0NRT,300.9,17.9,D
50.085,31.208,324.7,1,1,2020-07-25,0900,T,79,6.0NRT,302,15.5,D
49.513,34.402,323.5,1.1,1,2020-07-25,0900,T,77,6.0NRT,302.4,15,D
48.437,34.288,327.3,1.1,1,2020-07-25,0900,T,75,6.0NRT,308.6,16.2,D
47.791,34.493,339.4,1.1,1.1,2020-07-25,0900,T,86,6.0NRT,312.7,30.5,D
47.764,34.421,328.7,1.1,1.1,2020-07-25,0900,T,64,6.0NRT,310.3,12.4,D
47.673,34.628,323.6,1.1,1.1,2020-07-25,0900,T,52,6.0NRT,309,10.6,D
47.868,33.382,320.3,1,1,2020-07-25,0900,T,32,6.0NRT,303.6,7.2,D
48.005,32.055,322.8,1,1,2020-07-25,0900,T,67,6.0NRT,304.4,10.9,D
48.003,32.068,345.7,1,1,2020-07-25,0900,T,92,6.0NRT,306.1,44.5,D
47.695,33.913,324,1.1,1,2020-07-25,0900,T,61,6.0NRT,309.5,10.1,D
47.692,33.927,327.1,1.1,1,2020-07-25,0900,T,70,6.0NRT,309.1,14.4,D
47.615,33.833,325.7,1.1,1,2020-07-25,0900,T,56,6.0NRT,309.5,8.5,D
47.719,32.459,330.5,1,1,2020-07-25,0900,T,76,6.0NRT,311,12.8,D
48.069,28.926,321.3,1.1,1,2020-07-25,0900,T,71,6.0NRT,302.7,9.6,D
48.06,28.924,333,1.1,1,2020-07-25,0900,T,84,6.0NRT,301.8,24.3,D
48.058,28.938,325.8,1.1,1,2020-07-25,0900,T,77,6.0NRT,301.3,14.4,D
47.967,29.084,334.4,1.1,1,2020-07-25,0900,T,85,6.0NRT,304.6,26.5,D
47.272,33.536,331.3,1.1,1,2020-07-25,0900,T,75,6.0NRT,310.4,15.6,D
47.841,29.276,323.4,1.1,1,2020-07-25,0900,T,72,6.0NRT,303.5,13.3,D
47.166,33.667,328.9,1.1,1,2020-07-25,0900,T,69,6.0NRT,312.9,10.2,D
47.187,33.426,327.8,1.1,1,2020-07-25,0900,T,67,6.0NRT,310.1,8.8,D
47.021,34.383,326.9,1.1,1.1,2020-07-25,0900,T,52,6.0NRT,312.1,8.2,D
47.018,34.375,342,1.1,1.1,2020-07-25,0900,T,87,6.0NRT,313,34.8,D
47.015,34.39,339.3,1.1,1.1,2020-07-25,0900,T,84,6.0NRT,314.6,28.8,D
46.962,34.185,327.5,1.1,1.1,2020-07-25,0900,T,49,6.0NRT,312,8.6,D
46.956,34.192,329.6,1.1,1.1,2020-07-25,0900,T,68,6.0NRT,314.3,11.5,D
46.944,32.703,333,1,1,2020-07-25,0900,T,76,6.0NRT,313,15.3,D
46.941,32.717,336.6,1,1,2020-07-25,0900,T,81,6.0NRT,311.6,21.1,D
46.927,32.524,331.2,1,1,2020-07-25,0900,T,74,6.0NRT,313.1,11.5,D
46.924,32.537,341.8,1,1,2020-07-25,0900,T,87,6.0NRT,314.5,28.1,D
46.791,32.667,329,1,1,2020-07-25,0900,T,61,6.0NRT,311.4,10.5,D
46.375,34.944,327.1,1.2,1.1,2020-07-25,0900,T,69,6.0NRT,310.4,14.2,D
46.752,32.095,328.4,1,1,2020-07-25,0900,T,68,6.0NRT,312.3,6.9,D
46.472,33.632,327.7,1.1,1,2020-07-25,0900,T,69,6.0NRT,311.6,10.9,D
46.669,27.754,321.5,1.1,1.1,2020-07-25,0900,T,64,6.0NRT,301.7,11.5,D
46.587,27.758,323.9,1.1,1.1,2020-07-25,0900,T,67,6.0NRT,303.6,12.1,D
46.289,29.372,331.4,1,1,2020-07-25,0900,T,77,6.0NRT,310.6,12.1,D
46.287,29.385,331.1,1,1,2020-07-25,0900,T,76,6.0NRT,311.1,12.3,D
44.16,26.405,326.8,1.2,1.1,2020-07-25,0900,T,71,6.0NRT,304.3,17.9,D
44.158,26.42,321.5,1.2,1.1,2020-07-25,0900,T,29,6.0NRT,302.2,9.7,D
43.889,25.748,331.2,1.3,1.1,2020-07-25,0900,T,70,6.0NRT,305.3,23.4,D
43.887,25.764,328.6,1.3,1.1,2020-07-25,0900,T,68,6.0NRT,306.2,19.3,D
43.793,25.786,326.1,1.3,1.1,2020-07-25,0900,T,75,6.0NRT,306.9,16.5,D
40.749,30.646,314.5,1,1,2020-07-25,0900,T,58,6.0NRT,300.6,7.1,D
41.449,21.94,331,1.9,1.3,2020-07-25,0900,T,83,6.0NRT,301.3,44.4,D
41.443,21.933,325.4,1.9,1.3,2020-07-25,0900,T,77,6.0NRT,301,29.2,D
41.441,21.956,322.8,1.8,1.3,2020-07-25,0900,T,74,6.0NRT,301.3,21.5,D
40.545,27.478,311.5,1,1,2020-07-25,0900,T,49,6.0NRT,301.2,8.3,D
40.464,27.602,314.4,1,1,2020-07-25,0900,T,61,6.0NRT,303.4,10.6,D
40.443,27.138,320.9,1,1,2020-07-25,0900,T,41,6.0NRT,305.4,9.3,D
37.85,30.529,325,1.1,1.1,2020-07-25,0900,T,37,6.0NRT,311.8,8.4,D
37.81,29.244,329.9,1,1,2020-07-25,0900,T,30,6.0NRT,314,11.6,D
38.789,15.211,313.9,4.5,1.9,2020-07-25,0900,T,60,6.0NRT,299,91,D
53.44,34.415,307.9,1,1,2020-07-25,0855,T,53,6.0NRT,295.7,5.9,D
52.718,33.26,312.3,1,1,2020-07-25,0855,T,66,6.0NRT,299.6,6.6,D
52.303,34.862,309.3,1,1,2020-07-25,0855,T,11,6.0NRT,297.4,4.5,D
59.743,18.452,303,1.2,1.1,2020-07-25,1035,T,54,6.0NRT,291.8,5.3,D
49.675,18.663,303.6,2.5,1.5,2020-07-25,1035,T,32,6.0NRT,284.6,18.2,D
50.422,14.941,310.2,1.6,1.2,2020-07-25,1035,T,27,6.0NRT,293.4,11.7,D
48.271,14.343,319.1,1.7,1.3,2020-07-25,1035,T,48,6.0NRT,301.4,22.4,D
47.661,9.492,304.8,1.1,1,2020-07-25,1035,T,12,6.0NRT,288.3,4.1,D
47.505,6.814,332,1,1,2020-07-25,1040,T,85,6.0NRT,306.6,19.3,D
45.976,12.628,318.2,1.6,1.2,2020-07-25,1040,T,77,6.0NRT,297.8,17.9,D
45.86,12.273,316.4,1.5,1.2,2020-07-25,1040,T,75,6.0NRT,299.4,16.3,D
45.521,11.507,317.2,1.4,1.2,2020-07-25,1040,T,58,6.0NRT,303.2,13.5,D
45.65,10.363,308.7,1.3,1.1,2020-07-25,1040,T,43,6.0NRT,298.1,6.8,D
45.414,11.096,315.2,1.4,1.2,2020-07-25,1040,T,60,6.0NRT,301.8,11,D
45.761,9.057,316.7,1.1,1.1,2020-07-25,1040,T,49,6.0NRT,303.7,9.3,D
45.364,10.87,314.5,1.4,1.2,2020-07-25,1040,T,61,6.0NRT,300.3,9.3,D
45.592,9.613,319.4,1.2,1.1,2020-07-25,1040,T,70,6.0NRT,304.1,11.3,D
45.521,9.08,323.7,1.1,1.1,2020-07-25,1040,T,78,6.0NRT,304.9,13.3,D
45.395,9.259,317.6,1.2,1.1,2020-07-25,1040,T,39,6.0NRT,303.2,10.3,D
45.377,9.169,317,1.2,1.1,2020-07-25,1040,T,28,6.0NRT,303.9,9.1,D
44.945,10.714,314.4,1.4,1.2,2020-07-25,1040,T,62,6.0NRT,300.1,9.8,D
45.247,9.041,312.4,1.1,1.1,2020-07-25,1040,T,57,6.0NRT,301.1,7.3,D
44.917,10.432,317.6,1.3,1.1,2020-07-25,1040,T,68,6.0NRT,300.5,13.3,D
45.097,8.886,313.7,1.1,1.1,2020-07-25,1040,T,47,6.0NRT,302,8.4,D
44.868,8.817,322,1.1,1.1,2020-07-25,1040,T,51,6.0NRT,307.9,8.9,D
45.064,7.554,324.6,1,1,2020-07-25,1040,T,61,6.0NRT,308.2,10.9,D
44.971,7.725,317.8,1.1,1,2020-07-25,1040,T,58,6.0NRT,306,9.4,D
44.94,7.509,316.1,1,1,2020-07-25,1040,T,57,6.0NRT,303.2,7.5,D
44.379,5.89,328.5,1,1,2020-07-25,1040,T,82,6.0NRT,299.9,18.3,D
41.704,-8.6,337.1,4.1,1.9,2020-07-25,1040,T,85,6.0NRT,299.3,264,D
41.701,-8.606,330.1,4.1,1.9,2020-07-25,1040,T,78,6.0NRT,298.8,185.2,D
39.498,8.913,324.3,1.4,1.2,2020-07-25,1040,T,64,6.0NRT,308.7,11.2,D
38.785,1.426,311.1,1.1,1,2020-07-25,1040,T,46,6.0NRT,299.8,7.8,D
36.476,2.949,331.6,1,1,2020-07-25,1040,T,69,6.0NRT,311.7,17.1,D
36.551,1.839,326.7,1,1,2020-07-25,1040,T,41,6.0NRT,309.4,12,D
36.46,2.033,392.4,1,1,2020-07-25,1040,T,100,6.0NRT,322.3,198.9,D
36.459,2.044,348.4,1,1,2020-07-25,1040,T,91,6.0NRT,314.8,41.9,D
36.453,2.02,416.7,1,1,2020-07-25,1040,T,100,6.0NRT,316.1,360.9,D
36.451,2.031,453.2,1,1,2020-07-25,1040,T,100,6.0NRT,337.7,750.2,D
36.45,2.042,369.5,1,1,2020-07-25,1040,T,100,6.0NRT,316.7,98.6,D
36.444,2.018,354.4,1,1,2020-07-25,1040,T,96,6.0NRT,303.2,58.5,D
36.442,2.029,366,1,1,2020-07-25,1040,T,100,6.0NRT,310.2,89,D
36.454,1.673,327.7,1,1,2020-07-25,1040,T,46,6.0NRT,313,11,D
36.264,1.453,335.7,1,1,2020-07-25,1040,T,71,6.0NRT,322,10.5,D
38.261,34.005,331.8,1.1,1.1,2020-07-25,1040,A,52,6.0NRT,314.5,10,D
42.152,26.182,321.5,2.4,1.5,2020-07-25,1040,A,20,6.0NRT,303.3,29.3,D
42.148,26.177,322.5,2.4,1.5,2020-07-25,1040,A,61,6.0NRT,303.1,33.9,D
44.229,26.262,322,2.1,1.4,2020-07-25,1040,A,63,6.0NRT,303.7,22.3,D
44.062,23.49,317,2.9,1.6,2020-07-25,1040,A,53,6.0NRT,288.2,42.5,D
44.062,23.486,318.4,2.9,1.6,2020-07-25,1040,A,56,6.0NRT,287.9,47.4,D
46.193,34.03,330.7,1,1,2020-07-25,1040,A,72,6.0NRT,312.3,12.1,D
46.191,34.017,331,1,1,2020-07-25,1040,A,73,6.0NRT,314.1,12.1,D
46.202,34.027,334.4,1,1,2020-07-25,1040,A,76,6.0NRT,312.1,16.3,D
46.2,34.014,339.5,1,1,2020-07-25,1040,A,85,6.0NRT,313.5,23.4,D
46.501,34.769,332.3,1,1,2020-07-25,1040,A,75,6.0NRT,317.4,10.2,D
46.533,34.8,336.9,1,1,2020-07-25,1040,A,81,6.0NRT,316.3,18.5,D
46.531,34.787,347.5,1,1,2020-07-25,1040,A,91,6.0NRT,316.1,37,D
45.527,28.193,327.4,1.5,1.2,2020-07-25,1040,A,59,6.0NRT,297.4,25.2,D
45.528,28.187,324.7,1.5,1.2,2020-07-25,1040,A,49,6.0NRT,296.6,20.4,D
47.042,34.409,327,1,1,2020-07-25,1040,A,31,6.0NRT,306.4,7.2,N
42.01,-7.024,315.6,3.9,1.8,2020-07-25,1215,T,65,6.0NRT,301.3,47.4,D
42.004,-7.032,317.2,3.9,1.8,2020-07-25,1215,T,66,6.0NRT,301.7,56.9,D
41.941,-7.541,317.6,3.6,1.8,2020-07-25,1215,T,57,6.0NRT,302.9,51.1,D
41.933,-7.551,317.7,3.6,1.8,2020-07-25,1215,T,65,6.0NRT,303.5,54.6,D
41.906,-7.515,327.4,3.7,1.8,2020-07-25,1215,T,79,6.0NRT,302,118.2,D
41.709,-8.595,320.4,3.2,1.7,2020-07-25,1215,T,73,6.0NRT,301,64.4,D
41.694,-8.6,319.4,3.2,1.7,2020-07-25,1215,T,71,6.0NRT,299.7,59.7,D
47.129,34.303,329.1,1,1,2020-07-25,1045,A,49,6.0NRT,313.6,6.3,D
47.127,34.29,328.5,1,1,2020-07-25,1045,A,47,6.0NRT,311.8,6.1,D
46.931,32.706,330.5,1,1,2020-07-25,1045,A,47,6.0NRT,313.5,9.7,D
47.346,33.938,328.6,1,1,2020-07-25,1045,A,68,6.0NRT,310.5,10.1,D
47.593,33.786,331.1,1,1,2020-07-25,1045,A,65,6.0NRT,313,12.3,D
47.592,33.773,328.1,1,1,2020-07-25,1045,A,35,6.0NRT,312.3,9.4,D
47.784,34.493,330.7,1,1,2020-07-25,1045,A,44,6.0NRT,311.8,13.5,D
48.003,32.062,324.7,1,1,2020-07-25,1045,A,50,6.0NRT,303.5,12.5,D
47.896,30.938,336.9,1.1,1,2020-07-25,1045,A,85,6.0NRT,309,27.4,D
47.905,30.935,336.7,1.1,1,2020-07-25,1045,A,85,6.0NRT,310.8,26.3,D
47.836,29.279,322.2,1.2,1.1,2020-07-25,1045,A,63,6.0NRT,305.4,13.6,D
47.845,29.275,319.1,1.2,1.1,2020-07-25,1045,A,37,6.0NRT,303.4,9.2,D
48.166,29.427,355.9,1.2,1.1,2020-07-25,1045,A,98,6.0NRT,307.1,84,D
48.175,29.423,342.1,1.2,1.1,2020-07-25,1045,A,91,6.0NRT,305.3,46.7,D
49.868,33.443,319.8,1,1,2020-07-25,1045,A,70,6.0NRT,303.7,10.9,D
50.131,34.948,315.6,1.1,1,2020-07-25,1045,A,34,6.0NRT,301.1,7.8,D
51.146,34.898,317.7,1.1,1,2020-07-25,1045,A,24,6.0NRT,304.5,11.1,D
51.97,29.333,317,1.1,1,2020-07-25,1045,A,56,6.0NRT,301.8,8.4,D
36.316,7.923,333.3,1.4,1.2,2020-07-25,1220,A,67,6.0NRT,314.6,24.8,D
37.379,13.459,335.2,1,1,2020-07-25,1220,A,75,6.0NRT,313.4,15.6,D
37.435,13.814,332.2,1,1,2020-07-25,1220,A,47,6.0NRT,315.8,9,D
37.442,13.801,335.1,1,1,2020-07-25,1220,A,74,6.0NRT,317.9,13.2,D
37.406,13.524,330.5,1,1,2020-07-25,1220,A,59,6.0NRT,313.5,8.3,D
37.424,13.52,335.1,1,1,2020-07-25,1220,A,75,6.0NRT,316.1,15.6,D
36.496,7.163,330.3,1.5,1.2,2020-07-25,1220,A,68,6.0NRT,309.9,25.7,D
36.493,7.145,330.3,1.5,1.2,2020-07-25,1220,A,68,6.0NRT,312.7,25.2,D
36.669,7.759,324,1.4,1.2,2020-07-25,1220,A,20,6.0NRT,308.3,9.9,D
37.663,13.321,331.7,1,1,2020-07-25,1220,A,65,6.0NRT,309.9,16.1,D
37.662,13.309,328.4,1,1,2020-07-25,1220,A,51,6.0NRT,311.6,11.7,D
37.71,13.393,326.6,1,1,2020-07-25,1220,A,46,6.0NRT,313.2,6.8,D
37.832,13.073,333.7,1,1,2020-07-25,1220,A,78,6.0NRT,318.3,11.8,D
37.83,13.062,345.8,1,1,2020-07-25,1220,A,90,6.0NRT,319.4,32.5,D
36.869,6.984,323.9,1.5,1.2,2020-07-25,1220,A,33,6.0NRT,305.6,17.9,D
37.859,12.664,333.7,1,1,2020-07-25,1220,A,76,6.0NRT,318.1,11.8,D
37.857,12.652,335.4,1,1,2020-07-25,1220,A,78,6.0NRT,318.5,14.7,D
36.483,4.466,335.9,2.2,1.4,2020-07-25,1220,A,81,6.0NRT,308.2,73.8,D
37.954,12.625,331.5,1,1,2020-07-25,1220,A,41,6.0NRT,317.1,8.5,D
37.965,12.634,331.2,1,1,2020-07-25,1220,A,62,6.0NRT,316.2,8.9,D
36.448,2.046,324,3.2,1.7,2020-07-25,1220,A,34,6.0NRT,306.8,54.7,D
36.44,2.013,342.2,3.2,1.7,2020-07-25,1220,A,87,6.0NRT,307.7,193.4,D
36.462,2.039,323.9,3.2,1.7,2020-07-25,1220,A,28,6.0NRT,306.1,53.8,D
36.455,2.007,326.9,3.2,1.7,2020-07-25,1220,A,61,6.0NRT,305.2,74.8,D
36.446,2.044,325,3.2,1.7,2020-07-25,1220,A,55,6.0NRT,306.5,63.8,D
36.438,2.01,339.5,3.2,1.7,2020-07-25,1220,A,84,6.0NRT,307.2,171.1,D
36.46,2.036,328.5,3.2,1.7,2020-07-25,1220,A,67,6.0NRT,306.4,83.1,D
36.452,2.004,326.9,3.2,1.7,2020-07-25,1220,A,63,6.0NRT,305.5,75.7,D
40.788,14.403,328.4,1.2,1.1,2020-07-25,1220,A,52,6.0NRT,305.5,19.1,D
40.787,14.39,338.9,1.2,1.1,2020-07-25,1220,A,0,6.0NRT,308.4,36.9,D
44.753,10.2,324.2,1,1,2020-07-25,1220,A,75,6.0NRT,307.5,10.4,D
44.491,7.884,316.8,1.1,1,2020-07-25,1220,A,67,6.0NRT,302,7.9,D
44.862,8.805,326.5,1,1,2020-07-25,1220,A,70,6.0NRT,310.2,8.7,D
45.062,7.549,324.5,1.1,1,2020-07-25,1220,A,49,6.0NRT,310.8,10,D
45.372,9.174,321.2,1,1,2020-07-25,1220,A,25,6.0NRT,308.8,9.5,D
45.549,10.213,326.6,1,1,2020-07-25,1220,A,65,6.0NRT,308,12.7,D
45.547,10.2,334.8,1,1,2020-07-25,1220,A,86,6.0NRT,307.8,22.9,D
37.787,-8.777,333,1.2,1.1,2020-07-25,1400,A,64,6.0NRT,310.9,23.6,D
39.126,-5.652,331.8,1.9,1.4,2020-07-25,1400,A,62,6.0NRT,315.4,39.8,D
39.125,-5.675,330.3,1.9,1.4,2020-07-25,1400,A,57,6.0NRT,316.7,35.5,D
39.471,-8.3,357.9,1.4,1.2,2020-07-25,1400,A,98,6.0NRT,312,108.1,D
41.273,-7.187,343,1.7,1.3,2020-07-25,1400,A,88,6.0NRT,313.1,65.4,D
41.286,-7.168,338.9,1.7,1.3,2020-07-25,1400,A,84,6.0NRT,310.3,49.4,D
41.285,-7.189,383.2,1.7,1.3,2020-07-25,1400,A,100,6.0NRT,314.2,317.2,D
41.804,-7.202,397.6,1.7,1.3,2020-07-25,1400,A,100,6.0NRT,314.1,490.7,D
41.802,-7.225,326,1.7,1.3,2020-07-25,1400,A,68,6.0NRT,308.7,22.4,D
